ticker,has_any_event,has_listed_event,has_delist_signal_event,has_lifecycle_list_date,has_lifecycle_delist_date,gap_missing_any_event,gap_missing_listed_event,gap_missing_delist_signal_event,gap_missing_lifecycle_list_date,gap_missing_lifecycle_delist_date
MMR,false,false,false,false,false,true,true,true,true,true
MMV,false,false,false,false,false,true,true,true,true,true
MNC,false,false,false,false,false,true,true,true,true,true
MNCL,false,false,false,false,false,true,true,true,true,true
MNDO,true,true,false,true,false,false,false,true,false,true
MNDR,true,true,false,true,false,false,false,true,false,true
MNDT,false,false,false,false,false,true,true,true,true,true
MNGA,false,false,false,false,false,true,true,true,true,true
MNKD,false,false,false,false,false,true,true,true,true,true
MNLO,false,false,false,false,false,true,true,true,true,true
MNMD,false,false,false,false,false,true,true,true,true,true
MNOV,true,true,false,true,false,false,false,true,false,true
MNPR,true,true,false,true,false,false,false,true,false,true
MNRL,false,false,false,false,false,true,true,true,true,true
MNRO,true,true,false,true,false,false,false,true,false,true
MNS,false,false,false,false,false,true,true,true,true,true
MNT,false,false,false,false,false,true,true,true,true,true
MNTA,false,false,false,false,false,true,true,true,true,true
MNTK,true,true,false,true,false,false,false,true,false,true
MNTN,true,true,false,true,false,false,false,true,false,true
MNTS,true,true,true,true,true,false,false,false,false,false
MNTV,false,false,false,false,false,true,true,true,true,true
MNTX,false,false,false,false,false,true,true,true,true,true
MNY,true,true,false,true,false,false,false,true,false,true
MOBL,false,false,false,false,false,true,true,true,true,true
MOBQ,true,true,true,true,true,false,false,false,false,false
MOBX,true,true,true,true,true,false,false,false,false,false
MODD,true,true,false,true,false,false,false,true,false,true
MODG,false,false,false,false,false,true,true,true,true,true
MODN,false,false,false,false,false,true,true,true,true,true
MODV,false,false,false,false,false,true,true,true,true,true
MOGO,false,false,false,false,false,true,true,true,true,true
MOND,false,false,false,false,false,true,true,true,true,true
MORF,false,false,false,false,false,true,true,true,true,true
MOSC,false,false,false,false,false,true,true,true,true,true
MOSY,false,false,false,false,false,true,true,true,true,true
MOT,false,false,false,false,false,true,true,true,true,true
MOTS,false,false,false,false,false,true,true,true,true,true
MOTV,false,false,false,false,false,true,true,true,true,true
MOV,false,false,false,false,false,true,true,true,true,true
MOVE,true,true,false,true,false,false,false,true,false,true
MOXC,false,false,false,false,false,true,true,true,true,true
MPAA,false,false,false,false,false,true,true,true,true,true
MPAC,false,false,false,false,false,true,true,true,true,true
MPET,false,false,false,false,false,true,true,true,true,true
MPLT,true,true,false,true,false,false,false,true,false,true
MPS,false,false,false,false,false,true,true,true,true,true
MPSX,false,false,false,false,false,true,true,true,true,true
MPVD,false,false,false,false,false,true,true,true,true,true
MR,false,false,false,false,false,true,true,true,true,true
MRAC,false,false,false,false,false,true,true,true,true,true
MRAI,true,true,true,true,true,false,false,false,false,false
MRAM,true,true,false,true,false,false,false,true,false,true
MRBK,false,false,false,false,false,true,true,true,true,true
MRC,false,false,false,false,false,true,true,true,true,true
MRDB,false,false,false,false,false,true,true,true,true,true
MRDN,false,false,false,false,false,true,true,true,true,true
MRH,false,false,false,false,false,true,true,true,true,true
MRKR,true,true,false,true,false,false,false,true,false,true
MRNO,true,true,false,true,false,false,false,true,false,true
MRNS,false,false,false,false,false,true,true,true,true,true
MRO,false,false,false,false,false,true,true,true,true,true
MRSN,false,false,false,false,false,true,true,true,true,true
MRTN,false,false,false,false,false,true,true,true,true,true
MRTX,false,false,false,false,false,true,true,true,true,true
MRVI,true,true,false,true,false,false,false,true,false,true
MSAI,true,true,true,true,true,false,false,false,false,false
MSB,false,false,false,false,false,true,true,true,true,true
MSCC,false,false,false,false,false,true,true,true,true,true
MSDA,false,false,false,false,false,true,true,true,true,true
MSDI,false,false,false,false,false,true,true,true,true,true
MSDL,true,true,false,true,false,false,false,true,false,true
MSEX,false,false,false,false,false,true,true,true,true,true
MSGM,true,true,false,true,false,false,false,true,false,true
MSGN,false,false,false,false,false,true,true,true,true,true
MSGY,true,true,false,true,false,false,false,true,false,true
MSLI,false,false,false,false,false,true,true,true,true,true
MSO,false,false,false,false,false,true,true,true,true,true
MSP,false,false,false,false,false,true,true,true,true,true
MSPR,true,true,true,true,true,false,false,false,false,false
MSS,true,true,false,true,false,false,false,true,false,true
MSW,true,true,false,true,false,false,false,true,false,true
MTAC,false,false,false,false,false,true,true,true,true,true
MTAL,false,false,false,false,false,true,true,true,true,true
MTC,true,true,false,true,false,false,false,true,false,true
MTCR,false,false,false,false,false,true,true,true,true,true
MTEK,true,true,false,true,false,false,false,true,false,true
MTEM,false,false,false,false,false,true,true,true,true,true
MTF,false,false,false,false,false,true,true,true,true,true
MTGE,false,false,false,false,false,true,true,true,true,true
MTOR,false,false,false,false,false,true,true,true,true,true
MTR,false,false,false,false,false,true,true,true,true,true
MTRX,false,false,false,false,false,true,true,true,true,true
MTSC,false,false,false,false,false,true,true,true,true,true
MTSL,false,false,false,false,false,true,true,true,true,true
MTTR,false,false,false,false,false,true,true,true,true,true
MTUS,true,true,false,true,false,false,false,true,false,true
MTVA,true,true,false,true,false,false,false,true,false,true
MTVC,false,false,false,false,false,true,true,true,true,true
MTW,true,false,true,false,false,false,true,false,true,true
MTX,false,false,false,false,false,true,true,true,true,true
MUDS,false,false,false,false,false,true,true,true,true,true
MULE,false,false,false,false,false,true,true,true,true,true
MULN,false,false,false,false,false,true,true,true,true,true
MURA,false,false,false,false,false,true,true,true,true,true
MUX,false,false,false,false,false,true,true,true,true,true
MV,false,false,false,false,false,true,true,true,true,true
MVIS,true,true,true,true,true,false,false,false,false,false
MVK,false,false,false,false,false,true,true,true,true,true
MVL,false,false,false,false,false,true,true,true,true,true
MVLA,false,false,false,false,false,true,true,true,true,true
MVST,true,true,false,true,false,false,false,true,false,true
MW,false,false,false,false,false,true,true,true,true,true
MWA.B,false,false,false,false,false,true,true,true,true,true
MWE,false,false,false,false,false,true,true,true,true,true
MWK,false,false,false,false,false,true,true,true,true,true
MWV,false,false,false,false,false,true,true,true,true,true
MWY,false,false,false,false,false,true,true,true,true,true
MWYN,true,true,false,true,false,false,false,true,false,true
MX,true,true,false,true,false,false,false,true,false,true
MXCT,true,true,false,true,false,false,false,true,false,true
MXIM,false,false,false,false,false,true,true,true,true,true
MXL,true,true,true,true,true,false,false,false,false,false
MXO,false,false,false,false,false,true,true,true,true,true
MXT,false,false,false,false,false,true,true,true,true,true
MXWL,false,false,false,false,false,true,true,true,true,true
MY,false,false,false,false,false,true,true,true,true,true
MYCC,false,false,false,false,false,true,true,true,true,true
MYE,false,false,false,false,false,true,true,true,true,true
MYG,false,false,false,false,false,true,true,true,true,true
MYGN,false,false,false,false,false,true,true,true,true,true
MYK,false,false,false,false,false,true,true,true,true,true
MYL,false,false,false,false,false,true,true,true,true,true
MYNZ,true,true,false,true,false,false,false,true,false,true
MYOK,false,false,false,false,false,true,true,true,true,true
MYOS,false,false,false,false,false,true,true,true,true,true
MYOV,false,false,false,false,false,true,true,true,true,true
MYPS,true,true,true,true,true,false,false,false,false,false
MYSZ,true,true,false,true,false,false,false,true,false,true
MYT,false,false,false,false,false,true,true,true,true,true
N,false,false,false,false,false,true,true,true,true,true
NA,true,true,false,true,false,false,false,true,false,true
NAAC,false,false,false,false,false,true,true,true,true,true
NABL,true,true,false,true,false,false,false,true,false,true
NADL,false,false,false,false,false,true,true,true,true,true
NAGE,true,true,false,true,false,false,false,true,false,true
NAKA,true,true,true,true,true,false,false,false,false,false
NAKD,false,false,false,false,false,true,true,true,true,true
NAL,false,false,false,false,false,true,true,true,true,true
NAMM,true,true,false,true,false,false,false,true,false,true
NAOV,false,false,false,false,false,true,true,true,true,true
NAP,false,false,false,false,false,true,true,true,true,true
NAPA,false,false,false,false,false,true,true,true,true,true
NARI,false,false,false,false,false,true,true,true,true,true
NAT,true,true,false,true,false,false,false,true,false,true
NATI,false,false,false,false,false,true,true,true,true,true
NAUT,true,true,false,true,false,false,false,true,false,true
NAV,false,false,false,false,false,true,true,true,true,true
NAVI,true,true,true,true,true,false,false,false,false,false
NB,true,true,false,true,false,false,false,true,false,true
NBAC,false,false,false,false,false,true,true,true,true,true
NBBK,true,true,false,true,false,false,false,true,false,true
NBEV,false,false,false,false,false,true,true,true,true,true
NBG,false,false,false,false,false,true,true,true,true,true
NBHC,false,false,false,false,false,true,true,true,true,true
NBL,false,false,false,false,false,true,true,true,true,true
NBR,true,true,true,true,true,false,false,false,false,false
NBRV,false,false,false,false,false,true,true,true,true,true
NBS,false,false,false,false,false,true,true,true,true,true
NBSE,false,false,false,false,false,true,true,true,true,true
NCAC,false,false,false,false,false,true,true,true,true,true
NCC,false,false,false,false,false,true,true,true,true,true
NCEW,true,true,false,true,false,false,false,true,false,true
NCF,false,false,false,false,false,true,true,true,true,true
NCFT,false,false,false,false,false,true,true,true,true,true
NCI,true,true,false,true,false,false,false,true,false,true
NCIT,false,false,false,false,false,true,true,true,true,true
NCMI,false,false,false,false,false,true,true,true,true,true
NCNC,false,false,false,false,false,true,true,true,true,true
NCPL,true,true,false,true,false,false,false,true,false,true
NCRA,true,true,false,true,false,false,false,true,false,true
NCS,false,false,false,false,false,true,true,true,true,true
NCT,true,true,false,true,false,false,false,true,false,true
NCX,false,false,false,false,false,true,true,true,true,true
NDAC,false,false,false,false,false,true,true,true,true,true
NDC,false,false,false,false,false,true,true,true,true,true
NDE,false,false,false,false,false,true,true,true,true,true
NDLS,true,true,false,true,false,false,false,true,false,true
NDN,false,false,false,false,false,true,true,true,true,true
NDRA,true,true,true,true,true,false,false,false,false,false
